Checking balance from 1920000 to 3541010
2226240	1473448015	3263936.485386024479943954
2227200	1473461624	3257968.707303801588220118
2228160	1473475678	3256010.17959045156858795
2229120	1473489276	3255578.570704480925484193
2230080	1473502952	3207781.659035203968095508
2231040	1473516740	3207479.167133231181280676
2232000	1473530671	3205297.190076986559606212
2232960	1473544173	3199437.751296390774740747
2233920	1473558140	3198578.209702799549618982
2234880	1473572375	3198541.08628523500063801
2235840	1473586361	3197602.724628773325069476
2236800	1473600379	3197087.01857819406479683
2237760	1473614135	3194696.75048222974312705
2238720	1473627552	3193149.164522256820776618
2239680	1473641732	3191701.06209120250235811
2240640	1473655965	3191148.335926528740931429
2241600	1473669849	3150185.143461353253259464
2242560	1473684122	3146478.531143987851403991
2243520	1473697949	3145499.144011715736726806
2244480	1473711437	3136449.766913475232462878
2245440	1473725032	3122325.259781674350935211
2246400	1473739048	3122309.619882060127076584
2247360	1473753155	3120545.323664830811289981
2248320	1473767090	3120517.691930933672748014
2249280	1473780879	3120271.505139326375050376
2250240	1473794985	3116820.626432573480870437
2251200	1473808757	3105139.520181037362283712
2252160	1473822341	3102732.53050655784293887
2253120	1473835358	3102694.002137441271494105
2254080	1473849698	3102571.990109135748014888
2255040	1473863541	3102193.566651438839841005
2256000	1473877892	3100550.939251502104462339
2256960	1473891280	3099347.638376358085268966
2257920	1473904692	3097833.668779136473276542
2258880	1473918547	3096339.560932314031530392
2259840	1473932418	3096227.181967764264274791
2260800	1473945866	3095744.268857118177707317
2261760	1473960059	3095526.981341336452312551
2262720	1473973918	3094727.546435597773428892
2263680	1473988030	3092324.272450426581491634
2264640	1474001470	3083377.066007637636150885
2265600	1474015497	3074659.974967194534582534
2266560	1474028601	3074609.493883673772540627
2267520	1474042534	3074572.917878963239662638
2268480	1474057087	3000772.918240705702689308
2269440	1474070415	2997445.866942827192760687
2270400	1474083812	2997038.420930545231975484
2271360	1474097643	2997031.186503626978446987
2272320	1474111179	2996344.158091994620219117
2273280	1474125196	2995405.805838168356275913
2274240	1474138598	2995394.41550339363805991
2275200	1474152758	2992024.824674226186475698
2276160	1474166472	2991629.654032835004555355
2277120	1474179913	2990560.105521559949965841
2278080	1474193420	2989623.305230032674593032
2279040	1474207762	2988621.26086339172764535
2280000	1474221285	2988357.540614790472877817
2280960	1474234691	2988200.406184921519606956
2281920	1474247132	2987846.719307012601700659
2282880	1474260361	2987846.719307012601700659
2283840	1474273989	2987734.653292064955214947
2284800	1474288911	2875753.36711988005405567
2285760	1474303849	2873848.812856016865488592
2286720	1474318274	2873237.503362106529731388
2287680	1474332414	2873142.501252806864254552
2288640	1474347086	2872789.157994725506810406
2289600	1474361365	2872333.054476799464628742
2290560	1474375832	2871528.930075181733683352
2291520	1474389098	2867067.177028209292228696
2292480	1474403171	2865401.106840623927276233
2293440	1474416909	2865230.763873073081658077
2294400	1474430630	2863239.755727867717173541
2295360	1474444896	2862828.707587300063211566
